Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword,latitude,longitude
A2467,Software Engineer Course,197.0,3620.0,$235.19,18.0,7.0,0.036,$1740,2024/11/01,London,mobile,online data analytic,51.529439,-0.121205
A2468,DevOps Course,116.0,4250.0,$216.66,10.0,9.0,0.078,$1877,2024/11/02,Paris,mobile,data anaytics training,48.835506,2.33262
A2469,DevOps Course,192.0,4850.0,$235.42,22.0,10.0,0.052,$1124,2024-11-14,Paris,desktop,analytics for data,48.847176,2.381201
A2470,Software Engineer Course,118.0,3815.0,$185.78,16.0,4.0,,$1093,17-11-2024,Berlin,desktop,data analitics online,52.497796,13.42787
A2471,Machine Learning Course,172.0,5741.0,$198.44,14.0,4.0,0.023,$1755,2024/11/11,Paris,desktop,analytics for data,48.874689,2.361401
A2472,DevOps Course,174.0,4272.0,$240.77,16.0,7.0,0.041,$1004,2024/11/23,Berlin,desktop,learn data analytics,52.519042,13.408801
A2473,Software Engineer Course,175.0,4974.0,$182.22,21.0,5.0,,$1300,23-11-2024,Paris,mobile,learn data analytics,48.856349,2.327308
A2474,Data Analytcis Course,,3215.0,$191.22,30.0,7.0,,$1588,2024-11-23,Paris,desktop,analytics for data,48.847681,2.352106
A2475,DevOps Course,,3723.0,$201.32,21.0,8.0,,,06-11-2024,Paris,tablet,data analytics course,48.836807,2.327799
A2476,Data Analytcis Course,103.0,4670.0,$203.4,21.0,4.0,,$1562,25-11-2024,Berlin,mobile,analytics for data,52.520043,13.389761
A2477,Data Analytcis Course,187.0,4474.0,$182.47,10.0,,,$1768,13-11-2024,London,tablet,online data analytic,51.492008,-0.108869
A2478,Data Analytcis Course,,3009.0,$195.17,,6.0,,$1083,2024-11-23,London,tablet,data analitics online,51.53134,-0.115604
A2479,Data Analytcis Course,109.0,3933.0,$189.73,11.0,4.0,,$1700,07-11-2024,Berlin,desktop,data analitics online,52.504377,13.428265
A2480,Software Engineer Course,118.0,4360.0,$232.09,10.0,9.0,0.076,$1252,2024/11/13,Paris,desktop,data anaytics training,48.878043,2.364903
A2481,DevOps Course,164.0,5120.0,$185.69,10.0,5.0,0.031,$1597,2024/11/23,London,tablet,analytics for data,51.511099,-0.145864
A2482,DevOps Course,166.0,3887.0,$192.0,24.0,9.0,0.054,$1890,2024-11-13,London,tablet,data analytics course,51.529812,-0.100845
A2483,Data Analytcis Course,88.0,3909.0,$189.57,30.0,10.0,0.114,$1750,29-11-2024,Berlin,desktop,data anaytics training,52.506394,13.412012
A2484,DevOps Course,125.0,3017.0,$232.51,14.0,7.0,,$1510,2024-11-08,Paris,tablet,data anaytics training,48.853625,2.332736
A2485,DevOps Course,,5127.0,$206.95,26.0,5.0,,$1902,17-11-2024,London,desktop,online data analytic,51.481675,-0.101647
A2486,Software Engineer Course,151.0,3992.0,$212.42,10.0,9.0,0.06,$1890,2024-11-26,London,tablet,learn data analytics,51.536111,-0.142545
A2487,DevOps Course,182.0,3554.0,$181.74,18.0,4.0,0.022,$1933,02-11-2024,Paris,tablet,learn data analytics,48.842646,2.341499
A2488,Data Analytcis Course,84.0,4051.0,$196.83,21.0,4.0,0.048,$1094,2024-11-14,Berlin,mobile,online data analytic,52.499343,13.391811
A2489,Machine Learning Course,127.0,3541.0,$239.47,16.0,10.0,0.079,$1474,2024-11-25,London,tablet,data anaytics training,51.530412,-0.153142
A2490,DevOps Course,104.0,5878.0,$228.79,21.0,3.0,0.05,$1101,05-11-2024,Berlin,mobile,data analytics course,52.536485,13.421931
A2491,Software Engineer Course,161.0,4611.0,$228.34,26.0,7.0,0.043,$1473,2024/11/25,Berlin,tablet,data analitics online,52.534405,13.408237
A2492,Software Engineer Course,141.0,4764.0,$187.72,28.0,4.0,0.028,$1428,2024-11-16,London,mobile,analytics for data,51.525093,-0.106208
A2493,Data Analytcis Course,186.0,4603.0,$191.84,26.0,9.0,0.047,$1918,2024/11/07,London,desktop,learn data analytics,51.526556,-0.105046
A2494,Software Engineer Course,,5003.0,$195.4,15.0,7.0,,$1273,2024/11/18,Paris,desktop,data anaytics training,48.85845,2.351632
A2495,DevOps Course,124.0,5212.0,$190.83,13.0,6.0,0.048,$1399,2024-11-07,Paris,desktop,data analytics course,48.82817,2.361038
A2496,Machine Learning Course,97.0,5285.0,$249.65,12.0,7.0,0.051,$1411,2024/11/27,Berlin,desktop,data anaytics training,52.502333,13.429885
A2497,Software Engineer Course,111.0,3177.0,$224.51,18.0,8.0,,$1946,2024-11-25,Paris,desktop,learn data analytics,48.832435,2.348663
A2498,Software Engineer Course,93.0,5571.0,$185.71,12.0,7.0,0.075,$1630,21-11-2024,London,tablet,online data analytic,51.533196,-0.156051
A2499,DevOps Course,92.0,3237.0,$245.48,15.0,6.0,0.065,,2024/11/19,Paris,desktop,data analitics online,48.85188,2.331648
A2500,DevOps Course,138.0,5314.0,$198.39,17.0,10.0,0.072,$1250,2024-11-20,London,desktop,online data analytic,51.482229,-0.115959
A2501,DevOps Course,129.0,4452.0,$196.06,10.0,9.0,0.053,$1069,2024/11/13,London,tablet,learn data analytics,51.533148,-0.144366
A2502,Data Analytcis Course,183.0,3920.0,$235.79,20.0,7.0,0.038,$1238,2024-11-17,Berlin,mobile,data anaytics training,52.503272,13.433214
A2503,Software Engineer Course,154.0,4603.0,$214.0,20.0,3.0,0.019,$1709,2024-11-18,London,tablet,data analytics course,51.49194,-0.124385
A2504,Data Analytcis Course,95.0,4938.0,$204.5,12.0,6.0,0.046,$1494,2024/11/18,Paris,tablet,data anaytics training,48.834077,2.330408
A2505,Machine Learning Course,173.0,5291.0,,23.0,8.0,,$1557,2024/11/13,London,mobile,data analitics online,51.511488,-0.128649
A2506,Machine Learning Course,112.0,4072.0,$211.56,17.0,10.0,0.089,$1229,01-11-2024,Paris,desktop,analytics for data,48.83152,2.345767
A2507,Software Engineer Course,170.0,5953.0,$186.11,25.0,8.0,,$1080,2024-11-26,Berlin,mobile,data analitics online,52.517703,13.39473
A2508,Software Engineer Course,96.0,,$232.87,,10.0,0.053,$1162,2024/11/14,Paris,mobile,learn data analytics,48.832747,2.3443
A2509,Data Analytcis Course,113.0,3104.0,$230.92,28.0,9.0,0.08,$1422,27-11-2024,Berlin,tablet,data analytics course,52.521014,13.417194
A2510,Machine Learning Course,145.0,4882.0,$217.25,22.0,3.0,0.021,$1814,2024-11-19,London,mobile,analytics for data,51.532867,-0.101439
A2511,Machine Learning Course,83.0,3212.0,$243.86,25.0,4.0,0.048,$1612,2024-11-19,Berlin,mobile,data analytics course,52.517656,13.415945
A2512,Software Engineer Course,90.0,4973.0,$181.04,23.0,5.0,0.056,$1039,03-11-2024,Berlin,desktop,online data analytic,52.511642,13.383224
A2513,Software Engineer Course,140.0,5227.0,$222.57,27.0,3.0,0.021,$1527,2024-11-18,Berlin,desktop,learn data analytics,52.530109,13.409337
A2514,Data Analytcis Course,111.0,5434.0,$181.05,10.0,5.0,0.045,$1627,23-11-2024,Paris,mobile,data anaytics training,48.867997,2.360559
A2515,Software Engineer Course,105.0,3300.0,$180.25,22.0,10.0,0.095,$1640,2024-11-21,London,mobile,online data analytic,51.487197,-0.11206
A2516,DevOps Course,181.0,4857.0,$215.59,13.0,8.0,0.044,$1883,2024-11-23,Berlin,desktop,learn data analytics,52.533971,13.410716
A2517,Software Engineer Course,189.0,4019.0,$248.09,16.0,6.0,0.045,$1378,2024/11/30,Paris,tablet,online data analytic,48.854191,2.355245
A2518,Data Analytcis Course,138.0,5495.0,$220.69,19.0,5.0,0.036,$1624,04-11-2024,Berlin,tablet,online data analytic,52.507653,13.394513
A2519,Data Analytcis Course,178.0,5218.0,$208.92,20.0,7.0,0.039,$1714,25-11-2024,Paris,mobile,analytics for data,48.841284,2.334657
A2520,Software Engineer Course,155.0,5996.0,$247.54,15.0,5.0,0.032,$1883,2024/11/27,Berlin,mobile,analytics for data,52.528296,13.377867
A2521,Machine Learning Course,168.0,4932.0,$198.95,16.0,7.0,0.052,$1301,19-11-2024,London,desktop,data anaytics training,51.504033,-0.130504
A2522,Data Analytcis Course,152.0,4498.0,$233.81,30.0,6.0,0.039,$1090,25-11-2024,Berlin,desktop,data analitics online,52.505227,13.382877
A2523,Machine Learning Course,111.0,4164.0,$191.04,18.0,9.0,,$1687,2024/11/21,London,tablet,data anaytics training,51.48501,-0.114552
A2524,Software Engineer Course,141.0,4329.0,$230.44,14.0,6.0,0.043,$1610,07-11-2024,London,mobile,learn data analytics,51.497607,-0.105899
A2525,DevOps Course,97.0,5764.0,$246.15,30.0,7.0,,$1345,18-11-2024,London,mobile,analytics for data,51.489768,-0.127843
A2526,Data Analytcis Course,82.0,5430.0,$205.46,18.0,5.0,0.061,$1435,2024-11-30,London,mobile,online data analytic,51.527739,-0.109497
A2527,Software Engineer Course,164.0,5179.0,$206.72,18.0,9.0,0.055,$1213,2024-11-27,Paris,tablet,data analytics course,48.868769,2.323561
A2528,Data Analytcis Course,109.0,5707.0,$246.86,22.0,4.0,0.034,$1980,19-11-2024,Paris,tablet,data analitics online,48.827515,2.381507
A2529,Software Engineer Course,126.0,3263.0,$237.54,,9.0,,$1364,2024/11/17,Berlin,mobile,data analitics online,52.52573,13.376169
A2530,Data Analytcis Course,175.0,5718.0,$225.4,19.0,6.0,0.057,$1001,12-11-2024,Paris,tablet,analytics for data,48.869845,2.354696
A2531,Machine Learning Course,96.0,5075.0,$221.28,25.0,3.0,0.038,$1937,23-11-2024,London,desktop,learn data analytics,51.521963,-0.129261
A2532,Machine Learning Course,113.0,4473.0,$202.3,17.0,5.0,0.044,$1049,2024/11/08,Berlin,tablet,online data analytic,52.532597,13.426726
A2533,DevOps Course,96.0,3979.0,$232.44,27.0,7.0,,$1140,30-11-2024,London,mobile,learn data analytics,51.536488,-0.112987
A2534,Data Analytcis Course,162.0,5688.0,$190.31,17.0,5.0,0.031,$1556,25-11-2024,London,tablet,data analytics course,51.513491,-0.102832
A2535,Machine Learning Course,125.0,3546.0,$234.02,23.0,10.0,,$1072,2024/11/27,Berlin,desktop,analytics for data,52.492495,13.375349
A2536,DevOps Course,89.0,4188.0,$206.71,16.0,4.0,0.045,$1382,2024/11/01,Paris,tablet,online data analytic,48.864638,2.365214
A2537,Machine Learning Course,99.0,4134.0,$234.04,18.0,3.0,0.03,$1683,2024/11/30,Berlin,desktop,learn data analytics,52.548529,13.401875
A2538,Data Analytcis Course,91.0,4710.0,$199.18,21.0,9.0,0.099,$1431,2024-11-10,London,tablet,data analytics course,51.522988,-0.102429
A2539,Machine Learning Course,141.0,4654.0,$192.19,21.0,6.0,0.043,$1932,25-11-2024,Berlin,mobile,analytics for data,52.521134,13.384924
A2540,DevOps Course,110.0,5509.0,$245.38,13.0,8.0,0.048,$1539,2024/11/10,Paris,mobile,learn data analytics,48.867903,2.325283
A2541,Data Analytcis Course,96.0,3091.0,$187.57,11.0,,,$1737,10-11-2024,London,tablet,data analytics course,51.512571,-0.139914
A2542,Data Analytcis Course,85.0,4653.0,$196.73,23.0,6.0,0.071,$1032,13-11-2024,Berlin,mobile,data analytics course,52.50476,13.388867
A2543,Software Engineer Course,151.0,5389.0,$227.07,18.0,10.0,0.057,$1318,2024-11-20,Berlin,desktop,data anaytics training,52.535424,13.389437
A2544,Software Engineer Course,139.0,5290.0,$208.43,28.0,4.0,0.051,$1022,2024/11/20,London,tablet,data analitics online,51.528111,-0.11267
A2545,DevOps Course,120.0,3060.0,$197.96,,8.0,0.067,$1679,2024-11-23,Berlin,tablet,analytics for data,52.522942,13.380603
A2546,Data Analytcis Course,109.0,4444.0,$219.46,12.0,9.0,0.083,$1159,2024/11/28,Paris,mobile,data anaytics training,48.863955,2.360563
A2547,Software Engineer Course,145.0,3509.0,$181.11,19.0,10.0,0.048,$1627,2024/11/22,Paris,mobile,online data analytic,48.846059,2.332663
A2548,DevOps Course,151.0,4675.0,$183.02,14.0,7.0,0.046,$1000,2024-11-10,London,mobile,analytics for data,51.534791,-0.108306
A2549,DevOps Course,108.0,5869.0,$226.93,16.0,7.0,0.065,$1633,03-11-2024,Paris,desktop,analytics for data,48.868772,2.356288
A2550,Data Analytcis Course,166.0,3992.0,$205.9,15.0,8.0,0.048,$1899,2024/11/05,London,desktop,analytics for data,51.497601,-0.105827
A2551,Machine Learning Course,134.0,4172.0,$191.8,26.0,5.0,0.037,$1170,2024-11-18,London,tablet,online data analytic,51.527615,-0.129922
A2552,DevOps Course,104.0,5926.0,$224.63,17.0,8.0,,$1239,2024/11/24,Berlin,mobile,learn data analytics,52.541718,13.420834
A2553,Data Analytcis Course,,5785.0,$195.39,15.0,10.0,,$1296,2024/11/25,Berlin,tablet,analytics for data,52.532626,13.40237
A2554,Machine Learning Course,160.0,5664.0,$210.58,16.0,9.0,,$1836,2024-11-07,Paris,mobile,data anaytics training,48.866241,2.355166
A2555,Machine Learning Course,147.0,5930.0,$248.18,22.0,10.0,0.068,$1743,15-11-2024,Paris,desktop,analytics for data,48.842686,2.372432
A2556,Machine Learning Course,196.0,3656.0,$240.44,15.0,6.0,0.052,$1894,03-11-2024,Berlin,tablet,analytics for data,52.526407,13.415525
A2557,DevOps Course,159.0,5078.0,$182.57,30.0,8.0,0.05,$1541,2024-11-09,Berlin,mobile,data analytics course,52.536619,13.403755
A2558,Data Analytcis Course,104.0,5257.0,$220.44,17.0,7.0,0.052,$1462,2024-11-27,London,mobile,data analitics online,51.483449,-0.150337
A2559,Machine Learning Course,135.0,5582.0,$209.14,28.0,5.0,0.037,$1912,25-11-2024,Paris,tablet,online data analytic,48.875841,2.333303
A2560,Software Engineer Course,92.0,3097.0,$232.27,21.0,,,$1905,14-11-2024,Paris,desktop,analytics for data,48.873895,2.339752
A2561,Software Engineer Course,136.0,3657.0,$236.19,12.0,5.0,0.037,$1425,2024/11/06,Berlin,mobile,online data analytic,52.543704,13.411501
A2562,Machine Learning Course,135.0,3198.0,$227.48,,6.0,0.044,$1882,2024/11/09,Paris,desktop,online data analytic,48.860483,2.372966
A2563,Data Analytcis Course,91.0,5017.0,$239.34,15.0,5.0,0.055,,02-11-2024,London,tablet,analytics for data,51.523687,-0.120584
A2564,DevOps Course,181.0,5343.0,$244.02,30.0,9.0,0.038,$1639,2024/11/26,Paris,mobile,learn data analytics,48.8522,2.348025
A2565,Data Analytcis Course,,4896.0,$207.51,17.0,,,,2024-11-11,Berlin,mobile,data analitics online,52.526946,13.433556
A2566,Data Analytcis Course,80.0,5756.0,$205.38,16.0,4.0,0.05,$1778,2024-11-20,Paris,desktop,online data analytic,48.838158,2.365791
A2567,DevOps Course,155.0,5696.0,$236.44,13.0,3.0,0.019,$1207,2024-11-23,Berlin,mobile,data analitics online,52.544343,13.4031
A2568,DevOps Course,114.0,5683.0,$214.42,20.0,8.0,0.07,$1474,2024/11/08,London,mobile,learn data analytics,51.52811,-0.114683
A2569,Machine Learning Course,98.0,4669.0,$205.72,16.0,6.0,0.061,$1767,2024/11/30,London,desktop,analytics for data,51.506808,-0.130756
A2570,Software Engineer Course,125.0,3807.0,$234.92,11.0,6.0,0.048,,2024/11/29,London,mobile,online data analytic,51.509778,-0.105464
A2571,DevOps Course,160.0,3163.0,$238.95,20.0,8.0,0.05,$1569,2024-11-26,Paris,desktop,online data analytic,48.85799,2.346
A2572,Software Engineer Course,175.0,3732.0,$231.25,16.0,10.0,0.057,$1014,2024-11-15,London,mobile,learn data analytics,51.516077,-0.118362
A2573,Data Analytcis Course,123.0,3860.0,$224.63,24.0,8.0,0.065,$1800,2024-11-15,Berlin,desktop,analytics for data,52.528063,13.388094
A2574,Machine Learning Course,106.0,3196.0,$212.12,15.0,6.0,,$1314,2024/11/23,Paris,tablet,analytics for data,48.862825,2.356348
A2575,DevOps Course,,3322.0,$205.85,24.0,4.0,,$1031,09-11-2024,London,tablet,data anaytics training,51.508101,-0.152993
A2576,DevOps Course,185.0,5121.0,$215.46,12.0,9.0,0.049,$1724,02-11-2024,London,mobile,data analytics course,51.490153,-0.120434
A2577,Software Engineer Course,139.0,5610.0,$239.44,17.0,6.0,0.043,$1548,14-11-2024,London,tablet,online data analytic,51.480998,-0.144762
A2578,Software Engineer Course,174.0,3890.0,$186.04,28.0,7.0,0.04,$1793,2024/11/21,Berlin,tablet,online data analytic,52.50668,13.414563
A2579,Machine Learning Course,157.0,4671.0,$248.17,14.0,7.0,0.045,$1247,2024/11/03,London,mobile,data anaytics training,51.484831,-0.102764
A2580,Software Engineer Course,160.0,5438.0,$197.5,16.0,6.0,0.037,$1752,03-11-2024,London,tablet,data analytics course,51.536209,-0.099886
A2581,Software Engineer Course,198.0,4726.0,$185.13,14.0,,,$1580,17-11-2024,Paris,tablet,learn data analytics,48.829341,2.351881
A2582,Software Engineer Course,144.0,5301.0,$195.83,12.0,3.0,,$1654,27-11-2024,Paris,tablet,data analitics online,48.866497,2.333513
A2583,Software Engineer Course,187.0,3722.0,$182.43,27.0,7.0,0.037,$1613,20-11-2024,Paris,mobile,data anaytics training,48.8799,2.376393
A2584,Machine Learning Course,139.0,3944.0,,29.0,3.0,0.022,$1863,2024-11-04,Paris,tablet,analytics for data,48.864312,2.345792
A2585,DevOps Course,194.0,5123.0,$180.01,27.0,5.0,0.036,$1978,05-11-2024,London,mobile,learn data analytics,51.529512,-0.105645
A2586,DevOps Course,157.0,4127.0,$200.44,30.0,8.0,0.058,$1044,2024-11-15,Paris,desktop,data anaytics training,48.827141,2.368319
A2587,Data Analytcis Course,112.0,4944.0,$233.83,19.0,4.0,0.036,$1296,2024-11-27,London,tablet,data anaytics training,51.486875,-0.124211
A2588,Machine Learning Course,82.0,4534.0,$203.89,10.0,6.0,0.073,$1589,2024-11-26,London,tablet,online data analytic,51.518647,-0.1187
A2589,DevOps Course,152.0,5894.0,$219.23,14.0,5.0,0.033,$1641,2024-11-13,Paris,mobile,data anaytics training,48.835593,2.351408
A2590,DevOps Course,81.0,5545.0,$212.89,11.0,5.0,0.062,$1818,15-11-2024,Paris,mobile,data analitics online,48.853947,2.324631
A2591,DevOps Course,84.0,5573.0,,23.0,6.0,0.071,$1656,2024-11-12,Paris,desktop,online data analytic,48.84674,2.358047
A2592,DevOps Course,117.0,3039.0,$223.72,27.0,8.0,0.068,$1340,2024/11/14,London,mobile,data anaytics training,51.485098,-0.124415
A2593,Machine Learning Course,82.0,3556.0,,16.0,5.0,0.061,$1331,2024-11-17,Berlin,mobile,data analitics online,52.534797,13.408014
A2594,Data Analytcis Course,192.0,4920.0,$192.15,18.0,10.0,0.052,$1665,2024-11-09,Berlin,mobile,data analitics online,52.538647,13.375343
A2595,DevOps Course,131.0,3187.0,$234.53,24.0,10.0,,$1656,07-11-2024,Berlin,mobile,data analytics course,52.540746,13.396818
A2596,DevOps Course,177.0,3238.0,$189.61,29.0,7.0,0.05,$1925,27-11-2024,London,tablet,data analitics online,51.501106,-0.13691
A2597,Software Engineer Course,,,$182.66,22.0,10.0,,$1482,2024-11-24,Paris,desktop,learn data analytics,48.830385,2.334241
A2598,DevOps Course,147.0,4507.0,$190.42,27.0,8.0,0.054,$1073,2024-11-05,Berlin,desktop,learn data analytics,52.508409,13.3949
A2599,DevOps Course,143.0,3606.0,$200.29,,3.0,0.035,$1550,20-11-2024,Berlin,mobile,learn data analytics,52.498444,13.419685
A2600,Data Analytcis Course,,3355.0,$186.9,20.0,4.0,,$1524,2024-11-10,Paris,mobile,online data analytic,48.852003,2.36927
A2601,DevOps Course,160.0,3711.0,$214.41,10.0,6.0,0.037,$1550,2024-11-07,Paris,mobile,analytics for data,48.866894,2.375668
A2602,Data Analytcis Course,172.0,4841.0,$234.94,28.0,8.0,,$1258,2024/11/12,Berlin,desktop,analytics for data,52.537086,13.419603
A2603,Machine Learning Course,95.0,5411.0,$182.58,13.0,4.0,0.042,$1111,30-11-2024,Berlin,tablet,data anaytics training,52.542293,13.409067
A2604,Data Analytcis Course,111.0,3520.0,$237.4,13.0,3.0,0.027,$1395,2024/11/19,London,mobile,online data analytic,51.491217,-0.150165
A2605,DevOps Course,171.0,3460.0,$184.14,27.0,9.0,0.053,$1565,16-11-2024,Paris,tablet,data analitics online,48.882572,2.331534
A2606,Machine Learning Course,145.0,5875.0,$221.0,14.0,7.0,0.048,$1230,2024-11-24,Berlin,desktop,learn data analytics,52.516638,13.419153
A2607,Software Engineer Course,118.0,3404.0,$183.15,27.0,7.0,0.059,$1489,2024-11-21,Berlin,tablet,learn data analytics,52.519483,13.397238
A2608,Machine Learning Course,171.0,3567.0,$233.32,27.0,4.0,,$1271,2024-11-05,Berlin,desktop,analytics for data,52.501979,13.376819
A2609,Data Analytcis Course,108.0,3628.0,$185.68,24.0,8.0,0.074,$1682,2024/11/19,Berlin,tablet,learn data analytics,52.519154,13.415584
A2610,Data Analytcis Course,100.0,4994.0,$206.32,21.0,7.0,0.04,$1673,2024-11-20,Paris,tablet,learn data analytics,48.870674,2.371251
A2611,DevOps Course,138.0,5758.0,$193.53,14.0,4.0,0.029,$1902,2024-11-15,Berlin,tablet,analytics for data,52.523572,13.426167
A2612,DevOps Course,88.0,3382.0,$198.62,25.0,9.0,0.102,$1599,10-11-2024,London,desktop,data anaytics training,51.514138,-0.145641
A2613,Software Engineer Course,125.0,3652.0,$186.61,29.0,10.0,0.08,$1017,2024-11-29,Berlin,mobile,learn data analytics,52.497893,13.400245
A2614,DevOps Course,169.0,4120.0,$215.75,27.0,5.0,0.03,$1362,2024/11/19,London,mobile,analytics for data,51.495165,-0.120557
A2615,Machine Learning Course,169.0,3142.0,$236.79,18.0,7.0,0.041,,2024-11-06,London,mobile,data analitics online,51.48638,-0.145704
